Time (s),Signal
0.0,11.62124303775851
0.060006000600060005,7.710893766735397
0.12001200120012001,11.364689517701684
0.18001800180018002,8.419536807376186
0.24002400240024002,8.76980387874113
0.3000300030003,7.940265199180821
0.36003600360036003,10.314329307287224
0.42004200420042004,9.571998227788065
0.48004800480048004,14.064588886279896
0.54005400540054,13.020536832178056
0.6000600060006,8.842703371830153
0.6600660066006601,7.762086963750342
0.7200720072007201,9.394312498878811
0.7800780078007801,10.925119848988189
0.8400840084008401,9.836304134442159
0.9000900090009001,11.340360960692028
0.9600960096009601,6.451047097533975
1.02010201020102,12.779389066338279
1.08010801080108,14.186552119635373
1.14011401140114,6.57178153439088
1.2001200120012,11.363136371603513
1.2601260126012601,10.409106963840197
1.3201320132013201,11.121955892238285
1.3801380138013801,5.738297359793366
1.4401440144014401,6.1415182283371195
1.5001500150015001,10.109427675012034
1.5601560156015601,8.842532900264967
1.6201620162016201,8.96620840394542
1.6801680168016802,10.865443523956028
1.7401740174017402,12.614069904390686
1.8001800180018002,7.911193310383304
1.8601860186018602,10.265996081639008
1.9201920192019202,8.600322039981581
1.9801980198019802,10.517288130391576
2.04020402040204,9.663595684269012
2.1002100210021,11.39918695770511
2.16021602160216,7.259537475172508
2.22022202220222,11.54144135286433
2.28022802280228,8.571938965817422
2.34023402340234,8.216321564232622
2.4002400240024,9.316454040974708
2.4602460246024602,12.850187701111075
2.5202520252025202,10.57914597457204
2.5802580258025802,10.569114151800612
2.6402640264026402,12.162165077292817
2.7002700270027002,4.540530258104685
2.7602760276027603,7.689635188283209
2.8202820282028203,9.954240596047242
2.8802880288028803,11.78403543943301
2.9402940294029403,11.036373354261517
3.0003000300030003,10.907453553817788
3.0603060306030603,10.575483426965548
3.1203120312031203,14.011746373500177
3.1803180318031803,12.715225238214401
3.2403240324032403,10.499567525280115
3.3003300330033003,11.007157084032448
3.3603360336033603,10.851445220875734
3.4203420342034203,3.214847535468609
3.4803480348034803,8.409464104807657
3.5403540354035403,10.05423102332235
3.6003600360036003,12.290086311134845
3.6603660366036603,10.990561022434614
3.7203720372037203,11.552365356547186
3.7803780378037803,8.557962398151274
3.8403840384038403,9.521766561697884
3.9003900390039004,6.796761185981888
3.9603960396039604,11.71512113261777
4.02040204020402,9.30032484081515
4.08040804080408,8.500094748939087
4.14041404140414,11.035723440518435
4.2004200420042,12.748493819280537
4.26042604260426,11.770099435092716
4.32043204320432,10.618707207977915
4.38043804380438,8.324617527347671
4.44044404440444,10.39995493536177
4.5004500450045,11.091262191533161
4.56045604560456,9.453282016020474
4.62046204620462,11.875330304813293
4.68046804680468,8.494705236071985
4.74047404740474,7.975989444869107
4.8004800480048,8.835003414857988
4.86048604860486,9.173710115091975
4.9204920492049204,11.292032893745532
4.9804980498049805,13.166864391047445
5.0405040504050405,12.351908850259536
5.1005100510051005,9.14207428723218
5.1605160516051605,8.946237961626856
5.2205220522052205,9.103867974547361
5.2805280528052805,9.490262332126099
5.3405340534053405,12.331370329291262
5.4005400540054005,13.069609984228894
5.4605460546054605,13.046929497642992
5.5205520552055205,11.765271954460012
5.5805580558055805,11.359534063352461
5.6405640564056405,12.598848580274677
5.7005700570057005,10.563318977438572
5.7605760576057605,10.416068323510126
5.8205820582058205,10.936933411423924
5.8805880588058805,9.292319660289417
5.9405940594059405,11.890840123924505
6.0006000600060005,8.763393857401628
6.0606060606060606,10.131099744457403
6.120612061206121,13.910284498156138
6.180618061806181,13.194632580580919
6.240624062406241,11.299293667976018
6.300630063006301,7.901938278654763
6.360636063606361,9.942496848742769
6.420642064206421,12.457487268612844
6.480648064806481,11.772440244123292
6.540654065406541,10.30068308298181
6.600660066006601,13.163756390168611
6.660666066606661,10.607004374584397
6.720672067206721,10.662513733745975
6.780678067806781,12.499414477055193
6.840684068406841,11.024586036570437
6.900690069006901,11.120774155812375
6.960696069606961,8.852814467900439
7.020702070207021,9.510761949202898
7.080708070807081,10.672360658227847
7.140714071407141,15.875872356470587
7.200720072007201,9.017748696286368
7.260726072607261,8.91465430128223
7.320732073207321,10.852260823476513
7.380738073807381,14.526225157718521
7.440744074407441,13.355057758585225
7.500750075007501,9.49560635380719
7.560756075607561,9.629342999908728
7.620762076207621,11.346464083380376
7.680768076807681,9.847597857551145
7.740774077407741,14.317257689918906
7.800780078007801,11.790678720886891
7.860786078607861,8.55600720367363
7.920792079207921,10.166559686084604
7.980798079807981,11.700668397126535
8.04080408040804,11.918714607542613
8.1008100810081,11.036049196032836
8.16081608160816,10.250593949772215
8.22082208220822,12.53736440211626
8.28082808280828,13.727857243684852
8.34083408340834,12.416760440329393
8.4008400840084,10.904916003982713
8.46084608460846,8.671969175990709
8.52085208520852,10.590468411810672
8.58085808580858,7.920529363936145
8.64086408640864,11.534468245174425
8.7008700870087,12.063900538124235
8.76087608760876,12.543761565065958
8.82088208820882,13.185865959749718
8.88088808880888,11.206854894010123
8.94089408940894,13.100654316984507
9.000900090009,9.967056212252084
9.06090609060906,10.870703468155721
9.12091209120912,14.063629972639582
9.18091809180918,11.609843046683205
9.24092409240924,12.51924748301505
9.3009300930093,13.581406838956232
9.36093609360936,10.331228215560133
9.42094209420942,11.796728401575928
9.48094809480948,14.256990818659936
9.54095409540954,15.247285472220884
9.6009600960096,10.536621727430807
9.66096609660966,9.02858332812418
9.72097209720972,13.037151989991486
9.780978097809781,8.746686442078786
9.840984098409841,12.531186338239534
9.900990099009901,10.234148878582902
9.960996099609961,10.956918380045476
10.021002100210021,11.228434391207163
10.081008100810081,12.779939669711709
10.141014101410141,15.101121843240088
10.201020102010201,15.613752861860188
10.261026102610261,10.343982941120842
10.321032103210321,10.928936900772076
10.381038103810381,10.335667506968482
